4960,0.0013894
4965,0.0041696
4970,0.015317
4975,0.044504
4980,0.095611
4985,0.1697
4990,0.26243
4995,0.36959
5000,0.485
5005,0.60333
5010,0.71812
5015,0.82678
5020,0.92772
5025,1.015
5030,1.083
5035,1.1276
5040,1.1437
5045,1.1375
5050,1.1262
5055,1.1239
5060,1.1279
5065,1.1311
5070,1.1349
5075,1.1424
5080,1.1498
5085,1.1532
5090,1.1507
5095,1.1424
5100,1.1366
5105,1.139
5110,1.1446
5115,1.1458
5120,1.1451
5125,1.145
5130,1.1453
5135,1.143
5140,1.1408
5145,1.1386
5150,1.135
5155,1.1281
5160,1.1218
5165,1.1182
5170,1.1135
5175,1.1058
5180,1.0948
5185,1.0839
5190,1.0781
5195,1.0771
5200,1.0738
5205,1.0652
5210,1.0556
5215,1.0485
5220,1.0442
5225,1.0379
5230,1.0336
5235,1.0327
5240,1.0348
5245,1.0376
5250,1.04
5255,1.0414
5260,1.0409
5265,1.0428
5270,1.0426
5275,1.041
5280,1.0415
5285,1.0483
5290,1.053
5295,1.0522
5300,1.0499
5305,1.0499
5310,1.0471
5315,1.0375
5320,1.0266
5325,1.0204
5330,1.0162
5335,1.0112
5340,1.0046
5345,0.99834
5350,0.99117
5355,0.98005
5360,0.97499
5365,0.97788
5370,0.9832
5375,0.97996
5380,0.97236
5385,0.96643
5390,0.96364
5395,0.9603
5400,0.95391
5405,0.94445
5410,0.94173
5415,0.95587
5420,0.96923
5425,0.97006
5430,0.96803
5435,0.97683
5440,0.98764
5445,0.99326
5450,0.99581
5455,1.0025
5460,1.0079
5465,1.0065
5470,1.0027
5475,0.99984
5480,0.99916
5485,0.99692
5490,0.99249
5495,0.98884
5500,0.98475
5505,0.9806
5510,0.97404
5515,0.96455
5520,0.95756
5525,0.95362
5530,0.95065
5535,0.94263
5540,0.93442
5545,0.92921
5550,0.92412
5555,0.91809
5560,0.91325
5565,0.91091
5570,0.9108
5575,0.90812
5580,0.90448
5585,0.89914
5590,0.89346
5595,0.89023
5600,0.88712
5605,0.88091
5610,0.87491
5615,0.87024
5620,0.86954
5625,0.87239
5630,0.8763
5635,0.8754
5640,0.8748
5645,0.87637
5650,0.88077
5655,0.88542
5660,0.88774
5665,0.88705
5670,0.88654
5675,0.88844
5680,0.89167
5685,0.89248
5690,0.89113
5695,0.88769
5700,0.88218
5705,0.87566
5710,0.86956
5715,0.86434
5720,0.86087
5725,0.8586
5730,0.85647
5735,0.8526
5740,0.84688
5745,0.84228
5750,0.8371
5755,0.83208
5760,0.82795
5765,0.82281
5770,0.81846
5775,0.81405
5780,0.80964
5785,0.80615
5790,0.80269
5795,0.80015
5800,0.79763
5805,0.79512
5810,0.79349
5815,0.791
5820,0.78937
5825,0.78773
5830,0.78608
5835,0.78443
5840,0.78194
5845,0.78031
5850,0.77867
5855,0.7762
5860,0.77374
5865,0.77128
5870,0.768
5875,0.76474
5880,0.76149
5885,0.75827
5890,0.75507
5895,0.75188
5900,0.74788
5905,0.7447
5910,0.74153
5915,0.73836
5920,0.7352
5925,0.73286
5930,0.72974
5935,0.72744
5940,0.72517
5945,0.72373
5950,0.72226
5955,0.72074
5960,0.71911
5965,0.71735
5970,0.71562
5975,0.71408
5980,0.71368
5985,0.71298
5990,0.71254
5995,0.71207
6000,0.71129
6005,0.72251
6010,0.71914
6015,0.71639
6020,0.71475
6025,0.71167
6030,0.7085
6035,0.70274
6040,0.69948
6045,0.69653
6050,0.69545
6055,0.69541
6060,0.69249
6065,0.69158
6070,0.69049
6075,0.68725
6080,0.68364
6085,0.68409
6090,0.6824
6095,0.6815
6100,0.68032
6105,0.67708
6110,0.67373
6115,0.66839
6120,0.66763
6125,0.66517
6130,0.66051
6135,0.65819
6140,0.65663
6145,0.65265
6150,0.65012
6155,0.65077
6160,0.65064
6165,0.65221
6170,0.65358
6175,0.65218
6180,0.65488
6185,0.65666
6190,0.65706
6195,0.65482
6200,0.65778
6205,0.65577
6210,0.65549
6215,0.65431
6220,0.65359
6225,0.65445
6230,0.64823
6235,0.64546
6240,0.64535
6245,0.63814
6250,0.6334
6255,0.62925
6260,0.62348
6265,0.62298
6270,0.61968
6275,0.60544
6280,0.60407
6285,0.60977
6290,0.60305
6295,0.5976
6300,0.59513
6305,0.5907
6310,0.58831
6315,0.58455
6320,0.57933
6325,0.57535
6330,0.56913
6335,0.56226
