4960,0.00065133
4965,0.0018011
4970,0.0064303
4975,0.018732
4980,0.039702
4985,0.073444
4990,0.11789
4995,0.16446
5000,0.21126
5005,0.26091
5010,0.29932
5015,0.3319
5020,0.3921
5025,0.46944
5030,0.53806
5035,0.5377
5040,0.52941
5045,0.59375
5050,0.62947
5055,0.67982
5060,0.70071
5065,0.67483
5070,0.6681
5075,0.64818
5080,0.63639
5085,0.67469
5090,0.70831
5095,0.71961
5100,0.71967
5105,0.69565
5110,0.67622
5115,0.71947
5120,0.73258
5125,0.71186
5130,0.71298
5135,0.7249
5140,0.71841
5145,0.68801
5150,0.67634
5155,0.74183
5160,0.76957
5165,0.64147
5170,0.51833
5175,0.49138
5180,0.48893
5185,0.50501
5190,0.52628
5195,0.55573
5200,0.57658
5205,0.53864
5210,0.53892
5215,0.57566
5220,0.61303
5225,0.63069
5230,0.67781
5235,0.71779
5240,0.75153
5245,0.70002
5250,0.63596
5255,0.67456
5260,0.71314
5265,0.6828
5270,0.6666
5275,0.70782
5280,0.78631
5285,0.86564
5290,0.90241
5295,0.85906
5300,0.8378
5305,0.88458
5310,0.93249
5315,0.9424
5320,0.90934
5325,0.8481
5330,0.81556
5335,0.8403
5340,0.85957
5345,0.87895
5350,0.90745
5355,0.96697
5360,0.98589
5365,0.93606
5370,0.88505
5375,0.9084
5380,0.94256
5385,0.92232
5390,0.8743
5395,0.84068
5400,0.83607
5405,0.80929
5410,0.82025
5415,0.90021
5420,0.96196
5425,0.95637
5430,0.9109
5435,0.92527
5440,0.99358
5445,0.96753
5450,0.86475
5455,0.7835
5460,0.78186
5465,0.82188
5470,0.84418
5475,0.83736
5480,0.84762
5485,0.89057
5490,0.91879
5495,0.91673
5500,0.88179
5505,0.84967
5510,0.84635
5515,0.87577
5520,0.94114
5525,0.95375
5530,0.94232
5535,0.947
5540,0.98089
5545,0.99518
5550,1.001
5555,0.9771
5560,0.9463
5565,0.92413
5570,0.92947
5575,0.94981
5580,0.95574
5585,0.90859
5590,0.86286
5595,0.8606
5600,0.85103
5605,0.86881
5610,0.89834
5615,0.87048
5620,0.84478
5625,0.8389
5630,0.85857
5635,0.85613
5640,0.85035
5645,0.88539
5650,0.93704
5655,0.94529
5660,0.91169
5665,0.90556
5670,0.923
5675,0.97444
5680,1.0001
5685,1.0073
5690,1.028
5695,1.0275
5700,0.98392
5705,0.95528
5710,0.9661
5715,1.0265
5720,1.0669
5725,1.0486
5730,1.0294
5735,1.0454
5740,1.0597
5745,1.08
5750,1.0845
5755,1.0703
5760,1.0444
5765,1.0494
5770,1.0663
5775,1.0465
5780,0.99063
5785,0.9851
5790,1.0518
5795,1.1135
5800,1.1689
5805,1.1654
5810,1.1233
5815,1.0857
5820,1.0882
5825,1.112
5830,1.1406
5835,1.1404
5840,1.1391
5845,1.0755
5850,0.98009
5855,0.94739
5860,0.95034
5865,0.94962
5870,0.94867
5875,0.9278
5880,0.88919
5885,0.79454
5890,0.67505
5895,0.6971
5900,0.78512
5905,0.85206
5910,0.86287
5915,0.85704
5920,0.86431
5925,0.89498
5930,0.91029
5935,0.91991
5940,0.93064
5945,0.94013
5950,0.92271
5955,0.92251
5960,0.96007
5965,0.98954
5970,1.0069
5975,0.989
5980,0.99003
5985,1.0387
5990,1.0864
5995,1.088
6000,1.0619
6005,1.0569
6010,1.07
6015,1.0821
6020,1.12
6025,1.1446
6030,1.1907
6035,1.214
6040,1.2451
6045,1.2773
6050,1.2627
6055,1.233
6060,1.2285
6065,1.28
6070,1.3348
6075,1.295
6080,1.2463
6085,1.2481
6090,1.263
6095,1.2814
6100,1.2686
6105,1.2851
6110,1.3048
6115,1.2765
6120,1.2388
6125,1.2441
6130,1.2278
6135,1.2044
6140,1.2222
6145,1.2283
6150,1.1495
6155,1.0342
6160,0.92309
6165,0.9266
6170,0.93961
6175,0.96385
6180,0.96037
6185,0.91495
6190,0.88782
6195,0.92794
6200,0.94579
6205,0.95993
6210,0.91074
6215,0.86461
6220,0.84875
6225,0.84668
6230,0.8517
6235,0.86979
6240,0.86137
6245,0.89251
6250,0.90336
6255,0.88603
6260,0.92061
6265,0.94975
6270,0.96145
6275,0.96427
6280,0.966
6285,1.0218
6290,1.0599
6295,1.0495
6300,1.0686
6305,1.1167
6310,1.1409
6315,1.1447
6320,1.1566
6325,1.1863
6330,1.2016
6335,1.1901
6340,1.1935
6345,1.1769
6350,1.1606
6355,1.1071
6360,1.1084
6365,1.1961
6370,1.2783
6375,1.2846
6380,1.2771
6385,1.2973
6390,1.3189
6395,1.3635
6400,1.421
6405,1.4543
6410,1.4404
6415,1.4281
6420,1.4238
6425,1.4561
6430,1.4583
6435,1.509
6440,1.5736
6445,1.5497
6450,1.5131
6455,1.5697
6460,1.5727
6465,1.5675
6470,1.5344
6475,1.4724
6480,1.3981
6485,1.386
6490,1.3426
6495,1.2664
6500,1.3356
6505,1.4197
6510,1.4624
6515,1.4733
6520,1.5085
6525,1.5114
6530,1.5035
6535,1.5105
6540,1.4754
6545,1.3897
6550,1.3301
6555,1.2948
6560,1.2363
6565,1.3119
6570,1.3566
6575,1.3628
6580,1.3876
6585,1.4049
6590,1.3821
6595,1.3883
6600,1.4106
6605,1.3797
6610,1.3796
6615,1.4136
6620,1.4205
6625,1.3896
6630,1.3802
6635,1.3808
6640,1.3854
6645,1.3606
6650,1.3402
6655,1.3334
6660,1.3214
6665,1.3376
6670,1.3699
6675,1.3398
6680,1.3147
6685,1.326
6690,1.3337
6695,1.3296
6700,1.3337
6705,1.3379
6710,1.3105
6715,1.2501
6720,1.2433
6725,1.2607
6730,1.2746
6735,1.2648
6740,1.2434
6745,1.2335
6750,1.2372
6755,1.284
6760,1.3095
6765,1.2935
6770,1.3058
6775,1.3364
6780,1.2986
6785,1.2518
6790,1.2447
6795,1.2725
6800,1.3015
6805,1.3133
6810,1.3086
6815,1.3115
6820,1.3272
6825,1.3387
6830,1.3425
6835,1.3605
6840,1.3616
6845,1.3781
6850,1.3944
6855,1.4111
6860,1.432
6865,1.4535
6870,1.4753
6875,1.5007
6880,1.5284
6885,1.5569
6890,1.5875
6895,1.6186
6900,1.6504
6905,1.6791
6910,1.7062
6915,1.738
6920,1.7662
6925,1.7832
6930,1.7782
6935,1.7481
6940,1.7519
6945,1.7863
6950,1.8031
6955,1.752
6960,1.6532
6965,1.6287
6970,1.623
6975,1.5641
6980,1.5291
6985,1.5068
6990,1.4521
6995,1.4226
7000,1.3937
7005,1.3749
7010,1.3695
7015,1.354
7020,1.366
7025,1.3743
7030,1.4142
7035,1.4509
7040,1.5142
7045,1.5765
7050,1.5022
7055,1.3237
7060,1.2267
7065,1.2324
7070,1.3378
7075,1.4064
7080,1.3295
7085,1.0398
7090,0.7594
7095,0.64757
7100,0.60504
7105,0.53198
7110,0.43421
7115,0.34272
7120,0.27059
7125,0.21883
7130,0.15707
7135,0.099239
7140,0.057159
7145,0.04234
7150,0.04024
7155,0.036617
7160,0.03208
7165,0.025781
7170,0.019786
7175,0.015282
7180,0.012378
7185,0.0091996
7190,0.0077775
7195,0.0077929
7200,0.0062588
7205,0.0048363
