4960,0.00071132
4965,0.0019668
4970,0.0068732
4975,0.020049
4980,0.04493
4985,0.083531
4990,0.13232
4995,0.18506
5000,0.23576
5005,0.28334
5010,0.32915
5015,0.37634
5020,0.42654
5025,0.47687
5030,0.52291
5035,0.56036
5040,0.58585
5045,0.6012
5050,0.60835
5055,0.60956
5060,0.60763
5065,0.60437
5070,0.60165
5075,0.60172
5080,0.60494
5085,0.611
5090,0.61786
5095,0.62254
5100,0.62304
5105,0.6201
5110,0.61898
5115,0.62421
5120,0.63626
5125,0.64922
5130,0.65585
5135,0.6514
5140,0.64028
5145,0.63048
5150,0.62875
5155,0.63171
5160,0.62752
5165,0.60465
5170,0.56406
5175,0.52177
5180,0.49625
5185,0.49795
5190,0.52088
5195,0.54568
5200,0.55714
5205,0.55772
5210,0.56358
5215,0.5922
5220,0.64871
5225,0.71626
5230,0.77255
5235,0.80025
5240,0.79958
5245,0.78433
5250,0.77105
5255,0.76623
5260,0.76454
5265,0.76276
5270,0.75918
5275,0.76239
5280,0.77929
5285,0.81001
5290,0.84333
5295,0.87015
5300,0.88537
5305,0.89155
5310,0.89478
5315,0.89772
5320,0.89718
5325,0.89035
5330,0.87981
5335,0.87419
5340,0.87866
5345,0.89164
5350,0.9044
5355,0.90639
5360,0.90108
5365,0.89621
5370,0.90744
5375,0.93562
5380,0.97004
5385,0.99408
5390,0.99826
5395,0.98352
5400,0.9655
5405,0.95883
5410,0.96587
5415,0.98194
5420,0.99473
5425,1.0025
5430,1.0063
5435,1.0111
5440,1.014
5445,1.0096
5450,0.98656
5455,0.94583
5460,0.90013
5465,0.86957
5470,0.86896
5475,0.89814
5480,0.94663
5485,0.99207
5490,1.0148
5495,1.0104
5500,0.98493
5505,0.95412
5510,0.93009
5515,0.91777
5520,0.91515
5525,0.91343
5530,0.91081
5535,0.90673
5540,0.90678
5545,0.91235
5550,0.91983
5555,0.92699
5560,0.93399
5565,0.94349
5570,0.95935
5575,0.9751
5580,0.98278
5585,0.97119
5590,0.93862
5595,0.89708
5600,0.86311
5605,0.84923
5610,0.85973
5615,0.88509
5620,0.91377
5625,0.93578
5630,0.95013
5635,0.95736
5640,0.96482
5645,0.97413
5650,0.98756
5655,1.0034
5660,1.0194
5665,1.0328
5670,1.0399
5675,1.0385
5680,1.0327
5685,1.0275
5690,1.0291
5695,1.0392
5700,1.0531
5705,1.0655
5710,1.0747
5715,1.0814
5720,1.0885
5725,1.0973
5730,1.1086
5735,1.1206
5740,1.131
5745,1.1417
5750,1.1498
5755,1.1536
5760,1.1496
5765,1.1318
5770,1.1043
5775,1.0749
5780,1.0561
5785,1.0594
5790,1.0846
5795,1.1227
5800,1.1557
